Date,Time,°C,kPa,DO %,DO mg/L,SPC-mS/cm,C-mS/cm,TDS mg/L,SAL-ppt,pH,FNU,NTU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m,ALT m,Lat,Lon
6/16/2019,14:28:21,11.814,101.18,92.1,7.97,53.738,40.211,34929.75,35.38,7.82,0.81,0.81,0.431,0.51,1.656,6.67,3.135,34.4,38.25029,-123.00971
6/16/2019,14:28:26,11.882,101.18,92.2,7.98,53.712,40.254,34912.703,35.36,7.82,0.68,0.68,0.399,0.48,1.031,4.17,3.029,34.5,38.25029,-123.0097
6/16/2019,14:28:31,11.856,101.17,92.3,7.98,53.761,40.264,34944.609,35.4,7.82,0.54,0.54,0.543,0.62,1.286,5.19,3.06,-1.5,38.25044,-123.00952
6/16/2019,14:28:36,11.763,101.19,92,7.98,53.832,40.224,34990.586,35.44,7.82,0.66,0.66,0.435,0.51,1.251,5.05,3.216,-8.1,38.25042,-123.00949
6/16/2019,14:28:41,11.785,101.19,91.8,7.96,53.792,40.215,34964.832,35.42,7.81,0.65,0.65,0.457,0.54,1.269,5.12,3.066,-9.7,38.25042,-123.00949
6/16/2019,14:28:46,11.747,101.17,91.5,7.93,53.818,40.195,34981.758,35.43,7.81,0.54,0.54,0.465,0.54,1.244,5.02,3.272,-9,38.25044,-123.00948
6/16/2019,14:28:51,11.846,101.19,91.8,7.94,53.777,40.265,34954.813,35.41,7.81,0.6,0.6,0.565,0.64,1.353,5.46,3.11,-9.5,38.25046,-123.00945
6/16/2019,14:28:56,11.749,101.18,91.7,7.95,53.828,40.206,34988.023,35.44,7.81,0.6,0.6,0.535,0.61,1.244,5.02,3.155,-9.6,38.25046,-123.00944
6/16/2019,14:29:01,11.717,101.18,91.3,7.92,53.838,40.179,34994.391,35.45,7.81,0.63,0.63,0.581,0.66,0.91,3.69,3.239,-8.6,38.25046,-123.00942
6/16/2019,14:29:06,11.677,101.19,90.9,7.89,53.87,40.162,35015.805,35.47,7.81,0.51,0.51,0.559,0.64,1.446,5.83,3.23,-8.4,38.25046,-123.00941
6/16/2019,14:29:11,11.597,101.19,90.1,7.84,53.923,40.114,35050.203,35.5,7.8,0.6,0.6,0.624,0.7,0.923,3.74,3.269,-8.7,38.25047,-123.00939
6/16/2019,14:29:16,11.65,101.2,89.6,7.78,53.873,40.136,35017.66,35.47,7.8,0.44,0.44,0.681,0.76,1.073,4.34,3.393,-9.5,38.25047,-123.00937
6/16/2019,14:29:21,11.65,101.19,89.3,7.76,53.893,40.151,35030.395,35.48,7.8,0.58,0.58,0.391,0.47,1.029,4.16,3.169,-8.8,38.25047,-123.00935
6/16/2019,14:29:26,11.58,101.18,88.7,7.72,53.927,40.099,35052.332,35.5,7.79,0.5,0.5,0.632,0.71,1.109,4.48,3.137,-8.4,38.25047,-123.00932
6/16/2019,14:29:31,11.553,101.17,88.1,7.67,53.931,40.08,35055.473,35.51,7.79,0.54,0.54,0.579,0.66,0.983,3.98,3.197,-8.2,38.25047,-123.00931
6/16/2019,14:29:36,11.495,101.18,87.5,7.63,54.008,40.067,35105.145,35.56,7.79,0.56,0.56,0.523,0.6,0.738,3,3.151,-8.1,38.25047,-123.00931
6/16/2019,14:29:41,11.554,101.18,87.3,7.6,53.937,40.085,35058.73,35.51,7.79,0.53,0.53,0.519,0.6,1.204,4.86,3.132,-7.9,38.25047,-123.00929
6/16/2019,14:29:46,11.569,101.18,87.2,7.59,53.926,40.093,35052.047,35.5,7.79,0.62,0.62,0.721,0.8,0.821,3.33,3.113,-9.2,38.25046,-123.00927
6/16/2019,14:29:51,11.582,101.18,87.3,7.6,53.931,40.109,35055.066,35.51,7.79,0.56,0.56,0.622,0.7,0.889,3.6,3.133,-8.7,38.25047,-123.00925
6/16/2019,14:29:56,11.546,101.18,87.5,7.61,53.933,40.074,35056.234,35.51,7.79,0.6,0.6,0.547,0.63,1.259,5.08,3.401,-10.1,38.25047,-123.00923
6/16/2019,14:30:01,11.573,101.19,87.2,7.59,53.904,40.089,35037.777,35.49,7.78,0.51,0.51,0.514,0.59,0.949,3.84,3.147,-10.4,38.25046,-123.00921
6/16/2019,14:30:06,11.45,101.19,86.7,7.56,53.98,40.009,35086.883,35.54,7.78,0.5,0.5,0.439,0.52,0.774,3.14,3.252,-9.4,38.25047,-123.0092
6/16/2019,14:30:11,11.391,101.2,85.8,7.49,54.016,39.977,35110.547,35.56,7.78,0.43,0.43,0.546,0.63,0.859,3.48,3.243,-9.4,38.25046,-123.00919
6/16/2019,14:30:16,11.358,101.18,85.2,7.44,54.035,39.955,35122.531,35.57,7.78,0.56,0.56,0.425,0.5,0.771,3.13,3.379,-9.4,38.25046,-123.00918
6/16/2019,14:30:21,11.433,101.19,84.9,7.4,54.008,40.012,35104.934,35.55,7.77,0.55,0.55,0.448,0.53,0.861,3.49,3.251,-9.5,38.25045,-123.00916
6/16/2019,14:30:26,11.523,101.2,85,7.4,53.949,40.062,35066.73,35.52,7.77,0.55,0.55,0.525,0.61,1.119,4.52,3.003,-9.1,38.25045,-123.00914
6/16/2019,14:30:31,11.513,101.19,85.1,7.41,53.959,40.059,35073.207,35.52,7.77,0.55,0.55,0.528,0.61,0.825,3.35,2.948,-7.7,38.25045,-123.00912
6/16/2019,14:30:36,11.525,101.2,85.3,7.43,53.956,40.068,35071.641,35.52,7.77,0.54,0.54,0.462,0.54,1.236,4.99,2.965,-7.9,38.25045,-123.00909
6/16/2019,14:30:41,11.442,101.18,85.1,7.42,54.007,40.022,35104.309,35.55,7.77,0.66,0.66,0.483,0.56,0.629,2.56,3.048,-7,38.25046,-123.00909
6/16/2019,14:30:46,11.507,101.18,85,7.4,53.965,40.057,35077.086,35.53,7.77,0.49,0.49,0.516,0.6,0.753,3.06,3.272,-7.5,38.25045,-123.00906
6/16/2019,14:30:51,11.523,101.18,85.2,7.42,53.958,40.069,35072.848,35.52,7.77,0.62,0.62,0.629,0.71,0.761,3.09,3.132,-7.3,38.25046,-123.00904
6/16/2019,14:30:56,11.423,101.17,85,7.42,54.021,40.012,35113.668,35.56,7.76,0.55,0.55,0.497,0.58,1.021,4.13,3.283,-7.7,38.25046,-123.00903
6/16/2019,14:31:01,11.451,101.19,84.8,7.39,53.993,40.029,35095.531,35.55,7.76,0.49,0.49,0.545,0.63,0.948,3.84,3.239,-8.4,38.25045,-123.00901
6/16/2019,14:31:06,11.503,101.18,84.7,7.37,53.967,40.055,35078.52,35.53,7.76,0.46,0.46,0.5,0.58,0.807,3.27,3.104,-7.6,38.25045,-123.00901
6/16/2019,14:31:11,11.428,101.17,84.4,7.36,54.012,40.016,35108.043,35.56,7.76,0.5,0.5,0.485,0.56,0.976,3.95,3.303,-7.2,38.25045,-123.009
6/16/2019,14:31:16,11.541,101.17,84.7,7.38,54,40.108,35100.32,35.56,7.76,0.48,0.48,0.421,0.5,1.511,6.09,2.837,-8.1,38.25044,-123.00896
6/16/2019,14:31:21,11.449,101.17,84.7,7.38,54.022,40.04,35114.355,35.57,7.76,0.57,0.57,0.576,0.66,1.05,4.25,3.166,-6.8,38.25043,-123.00897
6/16/2019,14:31:26,11.505,101.17,84.8,7.38,54.012,40.086,35107.496,35.56,7.76,0.55,0.55,0.502,0.58,0.901,3.65,3.072,-7.4,38.25043,-123.00894
6/16/2019,14:31:31,11.757,101.19,86.2,7.48,53.889,40.258,35028.051,35.49,7.77,0.6,0.6,0.733,0.81,2.028,8.16,2.437,-8.1,38.25043,-123.00891
6/16/2019,14:31:36,12.001,101.17,88.3,7.62,53.767,40.412,34948.461,35.41,7.78,0.63,0.63,0.596,0.68,1.023,4.14,1.859,-8.5,38.25043,-123.0089
6/16/2019,14:31:41,13.485,101.17,93.9,7.89,53.131,41.424,34535.406,35.01,7.81,0.85,0.85,0.569,0.65,0.953,3.86,1.274,-8.6,38.25043,-123.00888
6/16/2019,14:31:46,13.752,101.18,99.2,8.29,52.926,41.556,34401.781,34.87,7.82,0.92,0.92,0.467,0.55,0.913,3.7,0.685,-8.9,38.25043,-123.00886
6/16/2019,14:31:51,13.803,101.18,103.2,8.6,52.903,41.588,34386.668,34.86,7.84,1.08,1.08,0.334,0.41,1.028,4.16,0.593,-10.5,38.25043,-123.00885
6/16/2019,14:31:56,13.848,101.18,105.7,8.81,52.868,41.608,34364.477,34.83,7.85,0.96,0.96,0.432,0.51,0.838,3.4,0.517,-9.1,38.25043,-123.00882
6/16/2019,14:32:01,13.865,101.2,107.4,8.95,52.865,41.621,34362.523,34.83,7.86,0.99,0.99,0.391,0.47,0.971,3.93,0.518,-9,38.25043,-123.0088
6/16/2019,14:32:06,13.869,101.17,108.5,9.04,52.864,41.625,34361.781,34.83,7.87,1.01,1.01,0.521,0.6,0.842,3.41,0.504,-11.5,38.25043,-123.00877
6/16/2019,14:51:58,11.649,101.14,88.4,7.67,54.026,40.25,35116.875,35.58,7.78,0.5,0.5,0.378,0.46,0.466,1.91,2.869,-5.4,38.25012,-122.99267
6/16/2019,14:52:03,11.641,101.14,88.6,7.7,54.04,40.242,35125.934,35.59,7.78,0.54,0.54,0.428,0.51,0.452,1.85,2.854,-5.4,38.25012,-122.99265
6/16/2019,14:52:08,11.749,101.13,88.4,7.66,53.979,40.317,35086.43,35.55,7.78,0.53,0.53,0.378,0.46,0.442,1.81,2.83,-4.1,38.25013,-122.99261
6/16/2019,14:52:13,11.74,101.14,88.4,7.66,53.982,40.306,35088.285,35.55,7.78,0.47,0.47,0.382,0.46,0.457,1.88,2.922,-5.3,38.25014,-122.99259
6/16/2019,14:52:18,11.815,101.16,88.5,7.66,53.953,40.368,35069.734,35.54,7.78,0.48,0.48,0.341,0.42,0.475,1.95,3.019,-6,38.25014,-122.99258
6/16/2019,14:52:23,11.786,101.15,88.7,7.68,53.957,40.339,35072.121,35.54,7.78,0.53,0.53,0.319,0.4,0.452,1.85,3.088,-5.2,38.25014,-122.99256
6/16/2019,14:52:28,11.736,101.14,88.4,7.66,53.982,40.309,35088.426,35.55,7.78,0.49,0.49,0.517,0.6,0.46,1.89,3.177,-5.3,38.25015,-122.99254
6/16/2019,14:52:33,11.525,101.16,88,7.66,54.109,40.184,35171.145,35.64,7.78,0.46,0.46,0.512,0.59,0.572,2.33,3.14,-5.4,38.25015,-122.99252
6/16/2019,14:52:38,11.491,101.15,89.1,7.76,54.135,40.155,35187.535,35.65,7.78,0.45,0.45,0.388,0.47,0.572,2.33,3.066,-6.4,38.25015,-122.99252
6/16/2019,14:52:43,11.384,101.15,88.5,7.71,54.192,40.111,35225.031,35.69,7.78,0.5,0.5,0.576,0.66,0.636,2.59,3.163,-5.2,38.25015,-122.9925
6/16/2019,14:52:48,11.636,101.15,88.5,7.68,54.035,40.243,35122.832,35.59,7.78,0.6,0.6,0.478,0.56,0.656,2.67,3.051,-5.7,38.25016,-122.99247
6/16/2019,14:52:53,11.672,101.16,88.5,7.68,54,40.254,35100.246,35.56,7.77,0.56,0.56,0.356,0.44,0.648,2.64,2.913,-5.9,38.25015,-122.99244
6/16/2019,14:52:58,11.294,101.14,88.6,7.74,54.251,40.048,35263.008,35.72,7.78,0.37,0.37,0.392,0.47,0.401,1.65,3.054,-6.7,38.25016,-122.99243
6/16/2019,14:53:03,11.323,101.15,88.8,7.75,54.247,40.078,35260.621,35.72,7.78,0.43,0.43,0.488,0.57,0.638,2.6,3.173,-6.5,38.25017,-122.99242
6/16/2019,14:53:08,11.5,101.14,89.5,7.8,54.115,40.161,35174.484,35.64,7.78,0.53,0.53,0.445,0.52,0.448,1.84,3.109,-6.9,38.25017,-122.99239
6/16/2019,14:53:13,11.693,101.14,89.4,7.76,54.004,40.278,35102.531,35.57,7.78,0.46,0.46,0.398,0.48,0.506,2.07,3.036,-7,38.25017,-122.99238
6/16/2019,14:53:18,11.675,101.15,88.8,7.71,54.001,40.257,35100.715,35.56,7.77,0.47,0.47,0.449,0.53,0.642,2.61,3.088,-6.9,38.25018,-122.99236
6/16/2019,14:53:23,11.69,101.15,88.4,7.67,53.996,40.269,35097.41,35.56,7.77,0.46,0.46,0.556,0.64,0.438,1.8,3.157,-6.8,38.25018,-122.99235
6/16/2019,14:53:28,11.725,101.15,88.2,7.65,53.973,40.289,35082.285,35.55,7.77,0.64,0.64,0.413,0.49,0.557,2.27,3.195,-6.8,38.25018,-122.99234
6/16/2019,14:53:33,11.529,101.14,87.5,7.61,54.124,40.198,35180.668,35.65,7.77,0.45,0.45,0.433,0.51,0.511,2.09,3.259,-6.2,38.25018,-122.99232
6/16/2019,14:53:38,11.236,101.14,88.5,7.74,54.291,40.018,35288.91,35.75,7.79,0.54,0.54,0.631,0.71,0.907,3.67,3.154,-5.5,38.25018,-122.99231
6/16/2019,14:53:43,11.134,101.14,90.2,7.91,54.351,39.958,35327.852,35.79,7.8,0.5,0.5,0.525,0.6,0.788,3.2,3.276,-5.3,38.25018,-122.99229
6/16/2019,14:53:48,11.119,101.15,92.5,8.11,54.338,39.932,35319.922,35.78,7.81,0.46,0.46,0.637,0.72,0.508,2.08,3.335,-5.2,38.25018,-122.99227
6/16/2019,14:53:53,11.106,101.13,94.2,8.27,54.354,39.922,35329.809,35.79,7.81,0.42,0.42,0.56,0.64,0.76,3.09,3.195,-4.6,38.25018,-122.99225
6/16/2019,14:53:58,11.133,101.15,94.5,8.28,54.367,39.967,35338.656,35.8,7.81,0.41,0.41,0.575,0.65,0.68,2.77,3.37,-4.8,38.25019,-122.99223
6/16/2019,14:54:03,11.325,101.15,93.2,8.14,54.172,40.03,35211.703,35.67,7.79,0.53,0.53,0.453,0.53,0.787,3.19,3.369,-5.6,38.25018,-122.99223
6/16/2019,14:54:08,11.22,101.13,93.3,8.17,54.288,39.998,35287.191,35.75,7.8,0.36,0.36,0.583,0.66,1.242,5.01,3.324,-4.2,38.25019,-122.9922
6/16/2019,14:54:13,11.281,101.14,93.1,8.14,54.233,40.022,35251.609,35.71,7.8,0.56,0.56,0.409,0.49,0.557,2.27,3.294,-5.8,38.25019,-122.99218
6/16/2019,14:54:18,11.251,101.14,93.5,8.18,54.243,40,35258.188,35.72,7.8,0.36,0.36,0.382,0.46,0.799,3.24,3.225,-5.6,38.25019,-122.99216
6/16/2019,14:54:23,11.164,101.15,94.3,8.26,54.314,39.961,35304.391,35.76,7.81,0.44,0.44,0.562,0.64,1.025,4.15,3.248,-4.6,38.25019,-122.99216
6/16/2019,14:54:28,11.279,101.12,95.6,8.37,54.302,40.036,35296.059,35.76,7.81,0.37,0.37,0.576,0.66,0.66,2.69,3.003,-3.3,38.25019,-122.99213
6/16/2019,14:54:33,11.461,101.14,95.1,8.31,54.206,40.147,35234.027,35.7,7.8,0.47,0.47,0.547,0.63,0.55,2.24,2.89,-2.8,38.25018,-122.99212
6/16/2019,14:54:38,11.375,101.15,92.7,8.08,54.164,40.069,35206.797,35.67,7.8,0.47,0.47,0.517,0.6,0.582,2.37,3.28,-3.5,38.25018,-122.99211
6/16/2019,14:54:43,11.175,101.14,93.1,8.15,54.301,39.963,35295.652,35.75,7.81,0.55,0.55,0.355,0.43,0.644,2.62,3.395,-3.4,38.25018,-122.9921
6/16/2019,14:54:48,11.227,101.14,94.4,8.26,54.273,39.996,35277.605,35.74,7.81,0.44,0.44,0.664,0.74,0.699,2.84,3.38,-3,38.25019,-122.99209
6/16/2019,14:54:53,11.198,101.13,95,8.33,54.283,39.967,35283.699,35.74,7.81,0.41,0.41,0.563,0.64,0.655,2.67,3.33,-2.7,38.25019,-122.99207
6/16/2019,14:54:58,11.22,101.14,94.9,8.31,54.279,39.994,35281.559,35.74,7.81,0.49,0.49,0.435,0.51,0.549,2.24,3.509,-2.9,38.25019,-122.99205
6/16/2019,14:55:03,11.07,101.14,94.9,8.33,54.351,39.89,35328.09,35.78,7.82,0.45,0.45,0.468,0.55,0.653,2.66,3.456,-2.7,38.25019,-122.99203
6/16/2019,14:55:08,10.984,101.14,95.5,8.4,54.411,39.835,35367.359,35.82,7.82,0.36,0.36,0.626,0.71,0.535,2.19,3.269,-2.5,38.25019,-122.99202
6/16/2019,14:55:13,11.012,101.13,95.9,8.43,54.407,39.871,35364.266,35.82,7.82,0.4,0.4,0.557,0.64,0.424,1.74,3.374,-3.1,38.25019,-122.992
6/16/2019,14:55:18,11.009,101.15,96,8.43,54.379,39.859,35346.383,35.8,7.82,0.43,0.43,0.41,0.49,0.767,3.11,3.462,-3.2,38.25018,-122.99198
6/16/2019,14:55:23,11.142,101.14,96.7,8.48,54.333,39.952,35316.664,35.78,7.82,0.34,0.34,0.53,0.61,0.797,3.23,3.14,-2.7,38.25019,-122.99196
6/16/2019,14:55:28,11.085,101.14,96.8,8.49,54.365,39.916,35337.074,35.8,7.82,0.37,0.37,0.4,0.48,1.255,5.07,3.165,-2,38.25019,-122.99195
6/16/2019,14:55:33,11.143,101.13,97.2,8.52,54.33,39.952,35314.375,35.77,7.82,0.46,0.46,0.549,0.63,0.672,2.73,3.188,-2,38.25019,-122.99192
6/16/2019,14:55:38,11.062,101.14,97,8.51,54.371,39.896,35341.016,35.8,7.82,0.35,0.35,0.508,0.59,0.71,2.89,3.278,-2.9,38.25019,-122.9919
6/16/2019,14:55:43,11.001,101.14,97.3,8.55,54.398,39.856,35358.887,35.81,7.83,0.44,0.44,0.44,0.52,0.662,2.69,3.348,-3.6,38.25019,-122.99189
6/16/2019,14:55:48,11.103,101.15,97.9,8.59,54.367,39.936,35338.445,35.8,7.83,0.38,0.38,0.6,0.68,0.752,3.05,3.201,-3.4,38.25019,-122.99188
6/16/2019,14:55:53,11.135,101.14,96.7,8.46,54.327,39.96,35312.504,35.77,7.82,0.36,0.36,0.46,0.54,0.99,4.01,3.268,-2.9,38.2502,-122.99185
6/16/2019,14:55:58,11.198,101.14,97.5,8.54,54.289,39.971,35287.836,35.75,7.83,0.45,0.45,0.594,0.67,0.695,2.83,3.049,-3.8,38.2502,-122.99184
6/16/2019,14:56:03,12.52,101.15,97.6,8.34,53.675,40.881,34889.027,35.37,7.82,0.74,0.74,0.448,0.53,0.68,2.76,1.979,-5.6,38.25019,-122.99184
6/16/2019,14:56:08,12.912,101.14,98,8.3,53.47,41.127,34755.332,35.24,7.83,0.76,0.76,0.538,0.62,0.55,2.24,1.307,-6.3,38.25018,-122.99183
6/16/2019,14:56:13,12.926,101.12,98.4,8.34,53.465,41.135,34752.273,35.23,7.83,0.8,0.8,0.47,0.55,0.639,2.6,0.617,-6.7,38.25018,-122.99181
6/16/2019,14:56:18,12.971,101.14,98.8,8.36,53.441,41.162,34736.855,35.22,7.83,0.73,0.73,0.427,0.51,0.533,2.18,0.484,-7.3,38.25018,-122.9918
6/16/2019,14:56:23,12.971,101.13,98.9,8.37,53.458,41.176,34747.926,35.23,7.83,0.75,0.75,0.471,0.55,0.489,2,0.48,-6.8,38.25018,-122.99178
6/16/2019,14:56:28,12.988,101.13,99,8.38,53.449,41.186,34741.855,35.23,7.84,0.79,0.79,0.389,0.47,0.481,1.97,0.479,-6.3,38.25018,-122.99177
6/16/2019,14:56:33,13.004,101.13,99.1,8.38,53.443,41.197,34737.773,35.22,7.84,0.74,0.74,0.384,0.46,0.511,2.09,0.503,-5.1,38.25019,-122.99174
6/16/2019,15:16:14,11.682,101.13,79.8,6.92,54.118,40.352,35176.492,35.65,7.74,0.65,0.65,0.368,0.45,0.369,1.52,3.704,-5.5,38.22993,-122.9781
6/16/2019,15:16:19,11.607,101.12,79.6,6.91,54.123,40.279,35180.059,35.65,7.74,0.65,0.65,0.355,0.43,0.293,1.22,3.73,-5.2,38.22995,-122.97813
6/16/2019,15:16:24,11.642,101.12,79.5,6.9,54.115,40.308,35174.672,35.65,7.74,0.68,0.68,0.412,0.49,0.362,1.49,3.756,-5.2,38.22997,-122.97816
6/16/2019,15:16:29,11.628,101.12,79.5,6.9,54.119,40.297,35177.336,35.65,7.74,0.7,0.7,0.457,0.54,0.304,1.26,3.764,-5.1,38.23,-122.9782
6/16/2019,15:16:34,11.639,101.12,79.5,6.9,54.113,40.304,35173.711,35.64,7.74,0.61,0.61,0.548,0.63,0.343,1.42,3.761,-5.1,38.23002,-122.97823
6/16/2019,15:16:39,11.641,101.12,79.5,6.9,54.125,40.315,35181.453,35.65,7.74,0.65,0.65,0.384,0.46,0.577,2.35,3.757,-5,38.23005,-122.97825
6/16/2019,15:16:44,11.672,101.12,79.5,6.9,54.109,40.334,35170.969,35.64,7.74,0.64,0.64,0.293,0.37,0.482,1.97,3.776,-5.1,38.23008,-122.97828
6/16/2019,15:16:49,11.696,101.12,79.6,6.9,54.112,40.362,35172.477,35.65,7.74,0.53,0.53,0.41,0.49,0.355,1.47,3.716,-4.4,38.2301,-122.97832
6/16/2019,15:16:54,11.686,101.12,79.6,6.91,54.118,40.355,35176.637,35.65,7.74,0.56,0.56,0.508,0.59,0.374,1.54,3.661,-4.6,38.23013,-122.97834
6/16/2019,15:16:59,11.734,101.13,79.8,6.91,54.122,40.408,35179.125,35.66,7.74,0.57,0.57,0.42,0.5,0.315,1.31,3.719,-4.8,38.23015,-122.97837
6/16/2019,15:17:04,11.697,101.13,79.7,6.9,54.109,40.361,35170.688,35.64,7.74,0.67,0.67,0.495,0.57,0.281,1.17,3.708,-5,38.23018,-122.97839
6/16/2019,15:17:09,11.703,101.12,79.7,6.91,54.114,40.37,35174.191,35.65,7.74,0.64,0.64,0.463,0.54,0.391,1.61,3.762,-4.9,38.23021,-122.97842
6/16/2019,15:17:14,11.686,101.12,79.7,6.91,54.12,40.358,35178.055,35.65,7.74,0.62,0.62,0.395,0.47,0.472,1.93,3.701,-4.7,38.23023,-122.97845
6/16/2019,15:17:19,11.711,101.13,79.7,6.91,54.117,40.38,35176.148,35.65,7.74,0.71,0.71,0.552,0.63,0.246,1.03,3.716,-5,38.23026,-122.97849
6/16/2019,15:17:24,11.694,101.13,79.7,6.91,54.115,40.361,35174.5,35.65,7.74,0.55,0.55,0.376,0.46,0.292,1.21,3.734,-4.8,38.23029,-122.97852
6/16/2019,15:17:29,11.687,101.13,79.7,6.91,54.113,40.353,35173.414,35.65,7.74,0.59,0.59,0.451,0.53,0.349,1.44,3.754,-4.9,38.23032,-122.97855
6/16/2019,15:17:34,11.685,101.12,79.7,6.91,54.113,40.351,35173.59,35.65,7.74,0.73,0.73,0.435,0.51,0.347,1.43,3.776,-4.6,38.23034,-122.97858
6/16/2019,15:17:39,11.679,101.13,79.7,6.91,54.111,40.343,35172.008,35.64,7.74,0.63,0.63,0.545,0.62,0.35,1.44,3.737,-4.5,38.23037,-122.97861
6/16/2019,15:17:44,11.681,101.13,79.7,6.91,54.117,40.349,35176.02,35.65,7.74,0.67,0.67,0.409,0.49,0.39,1.61,3.723,-4.5,38.2304,-122.97865
6/16/2019,15:17:49,11.681,101.12,79.6,6.91,54.112,40.346,35172.477,35.65,7.74,0.71,0.71,0.542,0.62,0.265,1.11,3.766,-4.1,38.23043,-122.97868
